"LON" "LAT"
NA NA
-5.29476 43.5294
-5.28703 43.5285
-5.28058 43.5257
-5.27542 43.5228
-5.27156 43.521
-5.27156 43.5191
-5.27414 43.5154
-5.27286 43.5116
-5.26899 43.5079
-5.26642 43.5041
-5.26513 43.5023
-5.25739 43.5023
-5.25094 43.4994
-5.2445 43.4966
-5.23934 43.4929
-5.23548 43.4901
-5.2329 43.4891
-5.23032 43.4873
-5.23033 43.4817
-5.22904 43.4788
-5.22517 43.4779
-5.22131 43.476
-5.21357 43.4742
-5.20712 43.4741
-5.20067 43.4751
-5.19422 43.4751
-5.18648 43.4741
-5.17874 43.4741
-5.171 43.4769
-5.16196 43.4779
-5.1568 43.4779
-5.14906 43.4778
-5.14261 43.4797
-5.13616 43.4816
-5.12971 43.4835
-5.12583 43.4853
-5.11681 43.4816
-5.11423 43.4778
-5.10392 43.475
-5.10134 43.475
-5.09231 43.4731
-5.08844 43.4731
-5.082 43.4703
-5.07555 43.4684
-5.07168 43.4647
-5.07039 43.4628
-5.07169 43.4581
-5.06911 43.4553
-5.06396 43.4516
-5.0601 43.4469
-5.06009 43.4525
-5.06008 43.4572
-5.06008 43.4619
-5.06136 43.4656
-5.0562 43.4647
-5.04718 43.4628
-5.03556 43.4647
-5.02524 43.4637
-5.02009 43.4619
-5.00977 43.46
-5.00074 43.4618
-4.9917 43.4637
-4.98912 43.4656
-4.98525 43.4674
-4.98267 43.4674
-4.9788 43.4656
-4.96977 43.4665
-4.96074 43.4665
-4.95429 43.4665
-4.94526 43.4665
-4.93752 43.4665
-4.92978 43.4664
-4.92462 43.4683
-4.92075 43.4655
-4.91688 43.4646
-4.91302 43.4608
-4.90915 43.458
-4.89883 43.4589
-4.88723 43.4533
-4.8782 43.4505
-4.86918 43.4477
-4.85886 43.4496
-4.8408 43.4505
-4.83177 43.4486
-4.82791 43.442
-4.82146 43.442
-4.81243 43.443
-4.80856 43.4392
-4.79953 43.4373
-4.78664 43.4345
-4.7789 43.4326
-4.77116 43.4326
-4.76084 43.4298
-4.75311 43.4261
-4.75053 43.4233
-4.74408 43.4214
-4.73506 43.4204
-4.72731 43.4223
-4.71958 43.4176
-4.7041 43.4148
-4.70024 43.4129
-4.69637 43.4129
-4.69379 43.412
-4.68347 43.412
-4.67573 43.411
-4.66799 43.411
-4.66025 43.4091
-4.6538 43.4073
-4.64865 43.4035
-4.6409 43.4063
-4.63446 43.4044
-4.62672 43.4035
-4.62156 43.4035
-4.60995 43.4035
-4.60737 43.4016
-4.59705 43.4007
-4.58544 43.4007
-4.5777 43.4016
-4.57384 43.3988
-4.5661 43.3969
-4.55707 43.3969
-4.55061 43.4006
-4.53771 43.4034
-4.5261 43.4006
-4.51579 43.3997
-4.51063 43.3978
-4.50805 43.394
-4.50806 43.3922
-4.50418 43.395
-4.49386 43.3987
-4.49128 43.3968
-4.48225 43.3968
-4.47709 43.3968
-4.4771 43.3922
-4.47839 43.3893
-4.4784 43.3837
-4.4784 43.38
-4.47841 43.3753
-4.47325 43.3771
-4.47066 43.3809
-4.46937 43.3846
-4.46678 43.3884
-4.46807 43.3912
-4.46806 43.395
-4.45903 43.3959
-4.45129 43.3968
-4.44613 43.3978
-4.43968 43.3987
-4.4371 43.3968
-4.43194 43.4006
-4.42291 43.4006
-4.41001 43.4015
-4.40227 43.3987
-4.3984 43.3968
-4.39841 43.3912
-4.3997 43.3893
-4.40229 43.3846
-4.401 43.3799
-4.39714 43.378
-4.39327 43.3762
-4.38811 43.3724
-4.38296 43.3686
-4.37651 43.3705
-4.37392 43.3733
-4.3752 43.379
-4.37907 43.3818
-4.38552 43.3855
-4.38938 43.3883
-4.38551 43.3921
-4.37389 43.3949
-4.37131 43.3958
-4.36873 43.3977
-4.36228 43.3986
-4.36099 43.4014
-4.35711 43.408
-4.35066 43.408
-4.34292 43.408
-4.34293 43.4024
-4.33132 43.3958
-4.32875 43.392
-4.32488 43.3883
-4.3223 43.393
-4.31069 43.392
-4.30295 43.392
-4.29908 43.3948
-4.29134 43.3939
-4.28231 43.392
-4.27328 43.392
-4.27456 43.3958
-4.27199 43.3939
-4.26553 43.3967
-4.24876 43.3995
-4.23973 43.4004
-4.23199 43.4004
-4.23199 43.3986
-4.22942 43.3957
-4.22684 43.3938
-4.22167 43.3976
-4.21522 43.4014
-4.21006 43.4014
-4.20361 43.4004
-4.19329 43.4032
-4.18425 43.406
-4.17781 43.4041
-4.17135 43.406
-4.16619 43.4107
-4.152 43.4126
-4.13651 43.4182
-4.12877 43.42
-4.11457 43.4238
-4.10167 43.4275
-4.09779 43.4303
-4.09263 43.435
-4.08488 43.4378
-4.07973 43.4341
-4.07328 43.435
-4.06424 43.4387
-4.05779 43.4397
-4.04876 43.4434
-4.03972 43.4453
-4.03844 43.4415
-4.03844 43.4387
-4.03845 43.4331
-4.03974 43.4303
-4.0333 43.4284
-4.03201 43.4265
-4.02944 43.4218
-4.03202 43.4209
-4.0346 43.419
-4.03202 43.4162
-4.02945 43.4134
-4.02429 43.4087
-4.02558 43.4068
-4.03075 43.4031
-4.03333 43.3994
-4.0243 43.4031
-4.01914 43.4059
-4.01655 43.4078
-4.01655 43.4115
-4.01912 43.4153
-4.02299 43.4171
-4.02428 43.419
-4.02041 43.4209
-4.0204 43.4265
-4.02169 43.4284
-4.02555 43.4312
-4.02941 43.4378
-4.02554 43.4415
-4.02296 43.4443
-4.02166 43.4462
-4.02166 43.4499
-4.0165 43.4499
-4.01134 43.4481
-4.00618 43.4471
-4.00102 43.4462
-3.99457 43.4471
-3.98941 43.4471
-3.99071 43.4434
-3.992 43.4415
-3.99201 43.4377
-3.98685 43.4377
-3.98297 43.4405
-3.97652 43.4424
-3.96749 43.4433
-3.96233 43.4433
-3.95717 43.4443
-3.95717 43.4461
-3.96103 43.4471
-3.97006 43.4471
-3.97393 43.4461
-3.97651 43.4471
-3.9778 43.449
-3.97135 43.4508
-3.96489 43.4536
-3.96102 43.4564
-3.95585 43.463
-3.95456 43.4668
-3.95327 43.4696
-3.95068 43.4733
-3.94681 43.4733
-3.94036 43.4733
-3.93262 43.477
-3.92229 43.4789
-3.91068 43.4798
-3.90294 43.4817
-3.89133 43.4817
-3.87843 43.4817
-3.86811 43.4826
-3.86295 43.4826
-3.85263 43.4854
-3.84746 43.4873
-3.83973 43.4854
-3.82811 43.4928
-3.81907 43.4975
-3.81133 43.4975
-3.79972 43.4957
-3.79457 43.4938
-3.79199 43.491
-3.78813 43.4844
-3.78169 43.4788
-3.77782 43.475
-3.77009 43.4704
-3.76493 43.4694
-3.78428 43.4666
-3.79332 43.4629
-3.80751 43.4601
-3.81396 43.4554
-3.823 43.4507
-3.83075 43.446
-3.83721 43.4395
-3.8385 43.432
-3.83464 43.4273
-3.82948 43.4245
-3.82433 43.4217
-3.81917 43.4217
-3.81659 43.4217
-3.81659 43.4179
-3.82305 43.4161
-3.82692 43.4142
-3.82692 43.4104
-3.82048 43.4076
-3.81661 43.402
-3.81404 43.3973
-3.81276 43.3936
-3.79985 43.3954
-3.78953 43.3982
-3.77533 43.402
-3.76888 43.4029
-3.76372 43.4048
-3.75727 43.4029
-3.75598 43.4067
-3.7534 43.4085
-3.75726 43.4104
-3.76888 43.4085
-3.77662 43.4067
-3.78565 43.4048
-3.79468 43.402
-3.79855 43.4029
-3.805 43.402
-3.80758 43.4029
-3.80887 43.4076
-3.80757 43.4104
-3.80757 43.4151
-3.8037 43.4123
-3.79853 43.417
-3.79079 43.4198
-3.78563 43.4217
-3.78304 43.4254
-3.78433 43.4273
-3.7882 43.4301
-3.78303 43.4329
-3.77916 43.4367
-3.77528 43.4423
-3.7727 43.4442
-3.77012 43.446
-3.76625 43.4469
-3.75721 43.4488
-3.75593 43.446
-3.75464 43.4432
-3.75594 43.4395
-3.75594 43.4338
-3.74949 43.4338
-3.74046 43.4348
-3.73014 43.4357
-3.72756 43.4376
-3.71853 43.4338
-3.7224 43.4394
-3.72368 43.4413
-3.73142 43.4441
-3.73529 43.4422
-3.73788 43.4376
-3.74175 43.4376
-3.74562 43.4376
-3.7482 43.4404
-3.74561 43.4451
-3.74561 43.4469
-3.74818 43.4516
-3.75205 43.4544
-3.75462 43.4563
-3.74817 43.4582
-3.74043 43.4582
-3.73656 43.4572
-3.72882 43.46
-3.72495 43.461
-3.72494 43.4647
-3.72623 43.4675
-3.71978 43.4722
-3.7172 43.4722
-3.71203 43.475
-3.70558 43.4778
-3.69913 43.4797
-3.69526 43.4787
-3.68752 43.4759
-3.68365 43.4778
-3.67719 43.4815
-3.67074 43.4853
-3.66299 43.4899
-3.65783 43.4928
-3.65009 43.4955
-3.64234 43.4974
-3.63589 43.4974
-3.62944 43.4974
-3.62299 43.4974
-3.61912 43.5002
-3.61525 43.4983
-3.61267 43.5011
-3.60879 43.5049
-3.60621 43.5077
-3.60363 43.5114
-3.59975 43.5133
-3.59459 43.5142
-3.58943 43.5133
-3.58686 43.5105
-3.58816 43.5039
-3.58945 43.5011
-3.58946 43.4955
-3.59204 43.4927
-3.59462 43.489
-3.59463 43.4843
-3.59206 43.4815
-3.58819 43.4815
-3.58819 43.4777
-3.58689 43.4843
-3.58818 43.488
-3.58817 43.4918
-3.58559 43.4955
-3.58429 43.5002
-3.583 43.5039
-3.58041 43.5067
-3.57396 43.5086
-3.56493 43.5076
-3.55848 43.5086
-3.55332 43.5095
-3.54816 43.5058
-3.54559 43.503
-3.54301 43.5039
-3.54688 43.5011
-3.54818 43.4945
-3.55205 43.4927
-3.55464 43.488
-3.55335 43.4843
-3.54819 43.4843
-3.54562 43.4824
-3.54174 43.4843
-3.53787 43.487
-3.53916 43.4889
-3.54174 43.4899
-3.54044 43.4927
-3.53528 43.4926
-3.52883 43.4936
-3.52238 43.4945
-3.51722 43.4945
-3.51594 43.4889
-3.51723 43.4842
-3.51337 43.4805
-3.5095 43.4758
-3.50306 43.4739
-3.50048 43.4711
-3.49403 43.4683
-3.48629 43.4692
-3.47339 43.4711
-3.47082 43.4673
-3.46049 43.4683
-3.45146 43.4692
-3.44501 43.4692
-3.43727 43.4692
-3.43083 43.4645
-3.42697 43.457
-3.4244 43.4505
-3.4244 43.4458
-3.42828 43.443
-3.43602 43.442
-3.44634 43.442
-3.4515 43.442
-3.45795 43.443
-3.46052 43.4477
-3.45793 43.4542
-3.4618 43.457
-3.46824 43.4608
-3.4734 43.4617
-3.47599 43.4589
-3.47599 43.4561
-3.476 43.4514
-3.476 43.4496
-3.48116 43.4505
-3.48632 43.4496
-3.48891 43.443
-3.48891 43.4411
-3.49149 43.4393
-3.49665 43.4402
-3.49537 43.4365
-3.4915 43.4336
-3.49151 43.428
-3.49795 43.4327
-3.50311 43.4365
-3.50955 43.4383
-3.51471 43.4374
-3.51988 43.4346
-3.51988 43.4308
-3.51602 43.428
-3.50828 43.4243
-3.49667 43.4233
-3.48635 43.4215
-3.47991 43.4177
-3.47347 43.4111
-3.4709 43.4046
-3.46962 43.3952
-3.46834 43.3905
-3.46963 43.3868
-3.45931 43.3858
-3.45287 43.3821
-3.45287 43.3793
-3.44901 43.3746
-3.44514 43.3736
-3.43998 43.3727
-3.43612 43.3671
-3.43483 43.3614
-3.43355 43.3577
-3.43354 43.3671
-3.43353 43.3717
-3.43481 43.3755
-3.43997 43.3811
-3.44641 43.3868
-3.45285 43.3961
-3.45155 43.4036
-3.45154 43.4102
-3.45282 43.4186
-3.4541 43.4271
-3.4528 43.4327
-3.44764 43.4299
-3.43863 43.4214
-3.43347 43.4158
-3.42574 43.4139
-3.41928 43.4149
-3.41541 43.4195
-3.40896 43.4195
-3.40251 43.4177
-3.39477 43.4177
-3.38316 43.4186
-3.378 43.4167
-3.37156 43.4139
-3.36769 43.4129
-3.35737 43.4148
-3.35221 43.4148
-3.3406 43.4139
-3.33673 43.4148
-3.33285 43.4185
-3.3264 43.4195
-3.3277 43.4148
-3.32641 43.4092
-3.32771 43.4054
-3.32771 43.4017
-3.32514 43.3979
-3.32772 43.3942
-3.32902 43.3904
-3.33032 43.3839
-3.32386 43.3848
-3.31741 43.3885
-3.31611 43.3951
-3.31481 43.4007
-3.31223 43.4064
-3.30448 43.4091
-3.29545 43.4082
-3.28514 43.4054
-3.27224 43.4044
-3.2645 43.4035
-3.2516 43.4016
-3.24258 43.4007
-3.23097 43.3988
-3.22194 43.396
-3.21937 43.3894
-3.21809 43.3847
-3.21809 43.3791
-3.20649 43.3763
-3.20004 43.3744
-3.19489 43.3688
-3.18587 43.3613
-3.17684 43.3594
-3.16653 43.3547
-3.16007 43.3556
-3.14976 43.3547
-3.13814 43.3556
-3.12782 43.3565
-3.12525 43.35
-3.12139 43.3462
-3.11623 43.3434
-3.11366 43.3406
-3.11752 43.3462
-3.1188 43.3509
-3.11363 43.3575
-3.11363 43.3622
-3.10976 43.364
-3.10589 43.3631
-3.09686 43.3603
-3.08913 43.3537
-3.08139 43.3499
-3.07237 43.3481
-3.06463 43.3452
-3.05689 43.3434
-3.04658 43.3396
-3.03755 43.3358
-3.0324 43.3293
-3.02595 43.3265
-3.01951 43.3227
-3.01048 43.3189
-3.01564 43.3255
-3.01821 43.3293
-3.01562 43.3358
-3.0182 43.3396
-3.01819 43.348
-3.01689 43.3527
-3.01946 43.3574
-3.02462 43.3621
-3.02719 43.3677
-3.03364 43.3687
-3.0375 43.3734
-3.02847 43.378
-3.01685 43.3818
-3.00782 43.3874
-3.00395 43.3883
-2.99749 43.3921
-2.98716 43.3986
-2.98458 43.4024
-2.97812 43.4089
-2.97424 43.4146
-2.97037 43.4183
-2.96263 43.4192
-2.95747 43.4164
-2.95232 43.4117
-2.9536 43.4173
-2.95359 43.4239
-2.95745 43.4286
-2.95229 43.4342
-2.94712 43.437
-2.93938 43.4379
-2.93293 43.4361
-2.92519 43.4389
-2.91874 43.4417
-2.911 43.4398
-2.90455 43.4389
-2.89552 43.437
-2.88907 43.4379
-2.88004 43.437
-2.86844 43.4342
-2.85425 43.4332
-2.84522 43.4323
-2.84006 43.4332
-2.822 43.4332
-2.8091 43.4351
-2.80136 43.4369
-2.7949 43.4435
-2.78199 43.4482
-2.77296 43.45
-2.76006 43.4519
-2.7536 43.4538
-2.74846 43.4444
-2.74331 43.4341
-2.73687 43.4303
-2.73171 43.4275
-2.72397 43.4266
-2.72139 43.4238
-2.72656 43.4209
-2.72269 43.42
-2.71366 43.42
-2.70464 43.4125
-2.70335 43.4078
-2.70079 43.4003
-2.6995 43.3928
-2.69951 43.3891
-2.69435 43.3862
-2.69307 43.3797
-2.69695 43.3759
-2.69566 43.3703
-2.69309 43.3647
-2.68793 43.3628
-2.68406 43.3619
-2.6802 43.3581
-2.67633 43.3562
-2.67504 43.359
-2.67503 43.3675
-2.67631 43.3722
-2.67759 43.3797
-2.68017 43.3844
-2.68145 43.3909
-2.68402 43.3956
-2.6853 43.4022
-2.68272 43.4078
-2.67884 43.4125
-2.67368 43.4134
-2.66852 43.4115
-2.66207 43.4106
-2.65433 43.4125
-2.65046 43.4153
-2.6453 43.4134
-2.64144 43.4059
-2.63371 43.4003
-2.62597 43.3937
-2.61695 43.3918
-2.60791 43.3946
-2.59759 43.3937
-2.58986 43.389
-2.58084 43.3852
-2.57438 43.389
-2.56664 43.3909
-2.55633 43.3862
-2.55118 43.3777
-2.54602 43.3749
-2.53699 43.3749
-2.5228 43.3749
-2.51506 43.3758
-2.5099 43.3758
-2.50088 43.3711
-2.50088 43.3664
-2.50089 43.3608
-2.49573 43.3636
-2.4867 43.3589
-2.47768 43.3514
-2.46866 43.3448
-2.46222 43.3392
-2.44932 43.3345
-2.43514 43.3307
-2.42869 43.3326
-2.42353 43.3289
-2.42225 43.3251
-2.4158 43.3223
-2.40935 43.3232
-2.39645 43.3204
-2.38743 43.3166
-2.38356 43.3138
-2.38486 43.3091
-2.37582 43.3129
-2.3668 43.3091
-2.36035 43.3072
-2.35777 43.3044
-2.35778 43.2997
-2.35779 43.2931
-2.35262 43.2978
-2.34488 43.3025
-2.3423 43.3016
-2.33714 43.3016
-2.32682 43.3006
-2.31134 43.2987
-2.29973 43.2978
-2.2907 43.2978
-2.27909 43.2987
-2.2649 43.2996
-2.25716 43.3006
-2.24942 43.3024
-2.24425 43.3053
-2.24167 43.3081
-2.23393 43.31
-2.22619 43.3118
-2.21329 43.3099
-2.20556 43.3052
-2.19911 43.3005
-2.19396 43.2958
-2.18622 43.293
-2.17849 43.2874
-2.17204 43.2874
-2.16043 43.2902
-2.15268 43.2939
-2.14623 43.2921
-2.1372 43.292
-2.13721 43.2883
-2.13721 43.2836
-2.12947 43.2836
-2.12817 43.2939
-2.11655 43.3005
-2.09849 43.3051
-2.083 43.3089
-2.06752 43.3108
-2.043 43.3164
-2.02881 43.3211
-2.0172 43.322
-2.01461 43.3239
-2.00688 43.3211
-1.99785 43.3173
-1.9914 43.3182
-1.99011 43.322
-1.99268 43.3248
-1.99139 43.3286
-1.98881 43.3267
-1.98365 43.3248
-1.9759 43.3323
-1.97203 43.3389
-1.96686 43.3407
-1.95397 43.3398
-1.94494 43.3388
-1.93462 43.3351
-1.92946 43.3332
-1.92947 43.3295
-1.93206 43.3238
-1.92431 43.3266
-1.91399 43.3257
-1.90883 43.3266
-1.90883 43.3295
-1.9127 43.3304
-1.92044 43.3323
-1.9243 43.3379
-1.91784 43.3407
-1.9101 43.3416
-1.8972 43.3472
-1.88687 43.3519
-1.87912 43.3576
-1.87266 43.3669
-1.85975 43.3772
-1.85071 43.38
-1.83523 43.3828
-1.82104 43.3857
-1.80813 43.3903
-1.80426 43.3931
-1.79652 43.3903
-1.79653 43.3856
-1.79783 43.38
-1.79654 43.3744
-1.79655 43.3697
-1.79527 43.365
-1.79527 43.3603
-1.79011 43.3594
-1.79012 43.3566
-1.7927 43.3537
-1.79142 43.3491
-1.78626 43.3481
-1.78109 43.3537
-1.77592 43.3603
-1.77076 43.3641
-1.77075 43.3687
-1.77591 43.3706
-1.76688 43.3725
-1.75913 43.3753
-1.75397 43.379
-1.75267 43.3828
-1.7501 43.38
-1.74494 43.3809
-1.73591 43.3809
-1.72042 43.3875
-1.70751 43.3912
-1.69203 43.394
-1.68171 43.3921
-1.67011 43.3893
-1.66236 43.3912
-1.65849 43.3977
-1.65073 43.4061
-1.64041 43.408
-1.63138 43.4127
-1.62363 43.4202
-1.60943 43.4286
-1.5991 43.4352
-1.59134 43.4455
-1.5823 43.4576
-1.57455 43.4651
-1.56938 43.4707
-1.5655 43.4773
-1.56033 43.4857
-1.55387 43.4922
-1.54354 43.4997
-1.53579 43.5081
-1.52804 43.5194
-1.52158 43.5287
-1.52029 43.5306
-1.50736 43.5474
-1.5009 43.5567
-1.49057 43.5689
-1.48539 43.5801
-1.47893 43.5913
-1.47246 43.6035
-1.46858 43.6147
-1.46341 43.624
-1.45565 43.6361
-1.44918 43.6501
-1.44787 43.6679
-1.44527 43.6856
-1.44009 43.7005
-1.43748 43.7219
-1.42842 43.7406
-1.42453 43.7583
-1.41935 43.7769
-1.41416 43.7965
-1.41028 43.8085
-1.4051 43.8197
-1.39735 43.8328
-1.39345 43.8532
-1.38956 43.8644
-1.38696 43.8811
-1.38049 43.8969
-1.37531 43.9127
-1.37143 43.922
-1.37013 43.9332
-1.36753 43.9443
-1.35847 43.9656
-1.35458 43.9823
-1.34295 44
-1.3455 44.0185
-1.34161 44.0334
-1.33773 44.0473
-1.33513 44.0621
-1.33382 44.0723
-1.32736 44.0853
-1.32346 44.1029
-1.31957 44.1214
-1.31181 44.1399
-1.30533 44.1621
-1.30273 44.1751
-1.30013 44.1926
-1.29753 44.2056
-1.29105 44.2296
-1.28586 44.249
-1.28327 44.2629
-1.27937 44.2832
-1.27677 44.2989
-1.27288 44.3146
-1.26899 44.3312
-1.26508 44.3579
-1.25989 44.3792
-1.25469 44.4123
-1.25338 44.4252
-1.24949 44.4446
-1.24818 44.4602
-1.24816 44.4713
-1.24815 44.4832
-1.24428 44.4842
-1.24168 44.4943
-1.23651 44.5044
-1.23779 44.5099
-1.24423 44.5182
-1.24809 44.5265
-1.24808 44.5356
-1.24032 44.5513
-1.23385 44.5623
-1.2261 44.5752
-1.21963 44.589
-1.21187 44.6046
-1.20669 44.6156
-1.20281 44.6238
-1.20022 44.6367
-1.19891 44.6468
-1.19374 44.6587
-1.18728 44.6651
-1.17696 44.667
-1.1718 44.6651
-1.15761 44.6614
-1.14988 44.6587
-1.14343 44.6568
-1.13956 44.6559
-1.13828 44.6495
-1.14086 44.6486
-1.14602 44.6477
-1.14861 44.6458
-1.14603 44.6422
-1.14346 44.6385
-1.13959 44.6366
-1.13958 44.6422
-1.13183 44.6477
-1.12151 44.6467
-1.10991 44.6449
-1.10088 44.6394
-1.09057 44.6384
-1.07896 44.6384
-1.06606 44.6393
-1.05573 44.643
-1.04412 44.6467
-1.03895 44.6522
-1.03637 44.654
-1.03379 44.6503
-1.02604 44.6568
-1.02475 44.6613
-1.0183 44.6595
-1.01443 44.6623
-1.01442 44.6669
-1.01699 44.6705
-1.01828 44.6779
-1.02344 44.6769
-1.03117 44.6779
-1.02988 44.6806
-1.02472 44.6834
-1.03117 44.6834
-1.03762 44.6815
-1.04794 44.6825
-1.05309 44.6852
-1.05696 44.6898
-1.05954 44.6916
-1.05824 44.6935
-1.05438 44.6907
-1.0518 44.6898
-1.04793 44.6916
-1.04277 44.6898
-1.03761 44.6898
-1.03245 44.6898
-1.04276 44.6971
-1.04533 44.7008
-1.04791 44.7063
-1.05693 44.7091
-1.06209 44.7127
-1.06724 44.7173
-1.07111 44.721
-1.08013 44.7228
-1.084 44.7256
-1.08786 44.732
-1.09173 44.7357
-1.10333 44.7402
-1.11107 44.7439
-1.12009 44.7476
-1.12783 44.7513
-1.13427 44.7568
-1.13943 44.7577
-1.14587 44.7632
-1.14974 44.7669
-1.16264 44.7641
-1.17038 44.7632
-1.17555 44.7577
-1.17169 44.7513
-1.17169 44.7486
-1.17427 44.7467
-1.17685 44.7458
-1.17815 44.744
-1.18331 44.7412
-1.18589 44.7394
-1.18719 44.733
-1.18848 44.7293
-1.19494 44.7257
-1.19881 44.722
-1.20269 44.7192
-1.20914 44.7138
-1.2156 44.7119
-1.21947 44.7101
-1.22076 44.7064
-1.22335 44.7037
-1.22465 44.6973
-1.22594 44.6918
-1.22853 44.6844
-1.23112 44.6771
-1.23371 44.6716
-1.23501 44.6652
-1.23502 44.6578
-1.23374 44.6468
-1.23504 44.6404
-1.23634 44.6303
-1.23894 44.6211
-1.24281 44.6211
-1.24796 44.6285
-1.25181 44.6431
-1.25049 44.6597
-1.25046 44.6844
-1.24915 44.7028
-1.24524 44.7284
-1.24005 44.7541
-1.23874 44.7687
-1.23356 44.7834
-1.22837 44.8053
-1.22577 44.8218
-1.22445 44.8419
-1.22443 44.8602
-1.21924 44.8849
-1.21405 44.9068
-1.21014 44.9324
-1.20753 44.958
-1.20751 44.9744
-1.2049 44.999
-1.20229 45.0182
-1.19969 45.0373
-1.1958 45.0528
-1.19319 45.072
-1.19187 45.0911
-1.19444 45.1048
-1.18796 45.1248
-1.18923 45.1411
-1.18533 45.1593
-1.18273 45.1793
-1.18271 45.1957
-1.17881 45.2166
-1.17361 45.2475
-1.17229 45.2638
-1.16582 45.2847
-1.16451 45.3001
-1.1619 45.3201
-1.1593 45.3373
-1.15927 45.3609
-1.15924 45.3799
-1.15922 45.3944
-1.16178 45.408
-1.15789 45.4234
-1.15143 45.4334
-1.15012 45.4442
-1.15269 45.4578
-1.15396 45.4668
-1.15137 45.4795
-1.14748 45.4895
-1.14231 45.4967
-1.13198 45.5066
-1.12552 45.5147
-1.11906 45.5229
-1.10744 45.5319
-1.0984 45.54
-1.09452 45.5473
-1.08806 45.5545
-1.07773 45.5599
-1.0687 45.5626
-1.05967 45.5635
-1.0558 45.5599
-1.0571 45.5545
-1.05839 45.5509
-1.0584 45.5472
-1.05324 45.5445
-1.05067 45.5391
-1.04939 45.5346
-1.05197 45.5346
-1.061 45.5337
-1.06358 45.5283
-1.06488 45.521
-1.06489 45.5165
-1.06104 45.502
-1.05202 45.4948
-1.03913 45.4894
-1.02881 45.483
-1.01721 45.4803
-1.0056 45.4785
-0.997869 45.4722
-0.994008 45.4658
-0.987568 45.4586
-0.974673 45.455
-0.966939 45.4504
-0.943732 45.4414
-0.932132 45.4341
-0.924397 45.4305
-0.911521 45.4124
-0.902501 45.4051
-0.884455 45.3951
-0.865118 45.3852
-0.854804 45.3806
-0.835473 45.367
-0.822585 45.358
-0.812279 45.348
-0.804551 45.3389
-0.795537 45.3271
-0.787813 45.3153
-0.782667 45.3044
-0.774941 45.2935
-0.768506 45.2826
-0.765943 45.2708
-0.760795 45.2617
-0.751784 45.2472
-0.747928 45.2372
-0.744067 45.2299
-0.742794 45.2172
-0.741522 45.2036
-0.740252 45.1882
-0.7364 45.1754
-0.727389 45.1609
-0.720959 45.1463
-0.715815 45.1345
-0.706807 45.1181
-0.697794 45.1053
-0.69007 45.0935
-0.684924 45.0826
-0.674619 45.0716
-0.669477 45.0589
-0.655307 45.0434
-0.646291 45.0324
-0.633406 45.0215
-0.623095 45.0151
-0.607622 45.0096
-0.58957 45.0041
-0.574097 44.9986
-0.558628 44.9913
-0.549606 44.9849
-0.54317 44.9749
-0.541901 44.9594
-0.5432 44.953
-0.547082 44.9429
-0.548388 44.9311
-0.54969 44.9219
-0.545835 44.9101
-0.543276 44.8954
-0.538126 44.8872
-0.534267 44.879
-0.539438 44.8708
-0.547189 44.8625
-0.552353 44.8598
-0.557518 44.8552
-0.562686 44.8488
-0.563986 44.8415
-0.562704 44.8351
-0.553682 44.8296
-0.544659 44.825
-0.535642 44.815
-0.533067 44.8113
-0.531788 44.8031
-0.527926 44.7967
-0.522777 44.7893
-0.517626 44.782
-0.51376 44.7793
-0.513742 44.7921
-0.515021 44.8003
-0.520159 44.8177
-0.525311 44.8232
-0.536911 44.8305
-0.548512 44.8369
-0.557534 44.8433
-0.544613 44.8589
-0.532995 44.8653
-0.531697 44.8717
-0.523942 44.8835
-0.526496 44.9027
-0.536803 44.9119
-0.541943 44.9274
-0.538057 44.9393
-0.531594 44.9493
-0.531575 44.9639
-0.530267 44.9776
-0.541859 44.9913
-0.552166 45.0004
-0.563766 45.0077
-0.57795 45.0123
-0.585679 45.0196
-0.588251 45.026
-0.572778 45.0205
-0.552143 45.0178
-0.535376 45.0159
-0.525065 45.0086
-0.507014 45.0022
-0.490252 44.9958
-0.476066 44.994
-0.476079 44.984
-0.474806 44.9712
-0.470953 44.9584
-0.463222 44.952
-0.454207 44.9401
-0.450347 44.9328
-0.431002 44.9301
-0.416804 44.9355
-0.403894 44.9428
-0.38971 44.9383
-0.378104 44.9355
-0.367787 44.9337
-0.356177 44.9337
-0.347149 44.9328
-0.329089 44.9328
-0.321358 44.9263
-0.317492 44.9236
-0.316209 44.9181
-0.313643 44.9081
-0.308495 44.8989
-0.300768 44.8889
-0.294323 44.8852
-0.285295 44.8843
-0.276264 44.8843
-0.272388 44.8889
-0.271089 44.8962
-0.271084 44.8998
-0.273655 44.9062
-0.272359 44.9108
-0.268487 44.9126
-0.254298 44.9117
-0.250429 44.9108
-0.246565 44.9071
-0.245284 44.8998
-0.24658 44.8952
-0.245296 44.8907
-0.240129 44.8961
-0.238827 44.9053
-0.240108 44.9126
-0.250425 44.9135
-0.262032 44.9163
-0.269771 44.9172
-0.274933 44.9154
-0.280102 44.909
-0.281406 44.898
-0.278833 44.8925
-0.27884 44.887
-0.284 44.887
-0.290444 44.8916
-0.295593 44.8998
-0.299454 44.9072
-0.302021 44.9163
-0.302014 44.9218
-0.307166 44.9272
-0.329092 44.9309
-0.33683 44.9318
-0.351018 44.9337
-0.362626 44.9346
-0.37165 44.9392
-0.385835 44.9428
-0.398733 44.9438
-0.416797 44.941
-0.42583 44.9383
